f1,f2,f3,f4,f5,label
0.9296976523425731,0.6279003894909078,0.22381761482262308,0.5329577865513353,0.18422483923802613,0
0.808120379564417,0.08175903194887191,0.5369744228934136,0.3243337531153756,0.8939897100078704,0
0.6334037565104235,0.8735786241067772,0.5929399348417032,0.33300191305819793,0.6542925523249619,1
0.8714605901877177,0.9208724005318132,0.5800862078378112,0.6694869551981901,0.15210428322227287,1
0.8036720768991145,0.06107795985486375,0.09148683739775487,0.9941393612211675,0.440323418368349,0
0.18657005888603584,0.2768776481472037,0.8774608626303804,0.6618391898493786,0.615298025069802,0
0.8925589984899778,0.8062012797930613,0.26560004258870606,0.5577834173700249,0.08346408498938329,1
0.5393422419156507,0.7482596903836584,0.12951492128280417,0.7306505102392461,0.8824163684073387,1
0.8074401551640625,0.18452101935637732,0.8887480798689772,0.46520561228371815,0.8036035354415352,0
0.8960912999234932,0.2093493233367103,0.9556514982297534,0.060142342600785215,0.5052067735766382,0
0.3180034749718639,0.370472102791382,0.8621276172654506,0.5622968158779098,0.9671266152591704,0
0.11005192452767676,0.4845229851910213,0.8095160747248781,0.9576252845053802,0.4177609792750997,0
0.22793516254194168,0.618254771530296,0.6552419806390217,0.17530294235765964,0.9841103190364978,0
0.4271077886262563,0.3689136395697724,0.5508573706091393,0.6900048908206657,0.6679199988036271,0
0.8180147659224931,0.4625347161331479,0.08698675991141014,0.20093368865905648,0.6346712732539415,0
0.8607305832563434,0.7474709381337565,0.4084532130706987,0.5358276844730813,0.165954895295785,1
0.006952130531190703,0.0366832028905979,0.372688517012314,0.09667644964671962,0.881927758304644,0
0.5107473025775657,0.25243694434402075,0.2597537837603262,0.45037093625818514,0.42748968792061515,0
0.417411003148779,0.7133495858845524,0.7234201136885849,0.7561633288952461,0.16223340578247936,1
0.22210781047073025,0.8952068376871993,0.4958757350787708,0.3475715242389821,0.01260751997575904,0
0.1198653673336828,0.5116774421156661,0.08104621590764793,0.664911724487218,0.5597556836383826,0
0.33761517140362796,0.5321134852653157,0.22018320194981134,0.7954499607897292,0.5273996221226763,0
0.9429097039125192,0.10717201133977605,0.6832587636595959,0.9271778194794527,0.7193536223691586,1
0.32320293202075523,0.44741236682345464,0.07613085949030018,0.23464208185545354,0.8902580530178021,0
0.5187906217433661,0.5326172664550232,0.8512069140487687,0.39931591580930814,0.07940658464302952,0
0.7030189588951778,0.24247050363472966,0.4951465270139743,0.15241601333041743,0.7314964903403623,1
0.363629602379294,0.26924323094938096,0.480586577326648,0.9924835021583752,0.18741194409758222,0
0.9717820827209607,0.37728416310462265,0.5924077846595176,0.9270009679242953,0.858177053157164,1
0.9624472949421112,0.02007119777772637,0.8246809659251492,0.5399571302805596,0.8190635138616561,1
0.25178229582536416,0.3220791655831783,0.34780920790219305,0.8420332943764213,0.5407937549855444,1
0.49724850589238545,0.21144800699654465,0.6780161525590636,0.5209579772720422,0.7102427986233115,0
0.30087830981676966,0.32749735217791465,0.5657319639957911,0.6235856880027597,0.3143501131837484,1
0.2848404943774676,0.11976213181925122,0.2670282701694213,0.08912443211601662,0.47116789893281463,0
0.036886947354532795,0.890527280739895,0.878629986355158,0.7552704204968079,0.8216368977104717,1
0.6095643339798968,0.5935924535540487,0.7974260216069281,0.12771348363523483,0.4592651971732139,1
0.5026790232288615,0.6791023191444896,0.6584518346584255,0.8260676302525284,0.3577982653254418,1
0.05147875124998935,0.7891712386073383,0.8505817290942419,0.7820280876703859,0.4942124472502999,0
0.27864646423661144,0.4984421989290573,0.8672942009598024,0.7087446977429764,0.8282492524372184,1
0.9082658859666537,0.08692028808742369,0.7083629767150348,0.036160380524762115,0.33520804737087273,1
0.23956189066697242,0.5371065418185478,0.837013328363672,0.3031283559453286,0.1737615931357438,0
0.1448948720912231,0.5868411180208791,0.6974714616692836,0.26311256991084286,0.7120140203307808,1
0.489452760277563,0.74543947418433,0.6801407717603004,0.3601364074715191,0.8259782127080818,1
0.9856504541106007,0.4316595462296794,0.6186113782151843,0.08764274676383854,0.10063747852353333,1
0.2420552715115004,0.12758030279556376,0.7527166395576412,0.9369578230310628,0.23987411275594472,0
0.6721355474058786,0.28377590579872447,0.1586051052930737,0.5538022407123763,0.1419719897609939,0
0.7616196153287176,0.3630822963986351,0.8808707591989284,0.30552431065802355,0.3479414115821666,1
0.23763754399239967,0.6459172413316012,0.871843527745232,0.3969815170742834,0.45035097890541265,1
0.7282163486118596,0.5707783046689119,0.029247283034559146,0.44720254050483565,0.7488263369633065,1
0.3677831327192532,0.35609672589784624,0.8258167505647627,0.6005943333606173,0.6511475848816741,1
0.6323058305935795,0.9865152487929797,0.1288698674734452,0.5156794276964978,0.6209285674784312,0
0.6335297107608947,0.6057748193568872,0.3351188542591419,0.9193919732144173,0.3523749466096544,1
0.5357746840747585,0.23722679173599448,0.7435082562916078,0.49696348290583026,0.8414475530847599,1
0.0902897700544083,0.10178247262040374,0.1607598960483082,0.9921580148233127,0.47128716739816456,0
0.835302495589238,0.15285913918433203,0.8179670241190622,0.8514249577450957,0.9791049380151545,1
0.32078006497173583,0.24595772838450813,0.8321341779577419,0.2085105143573358,0.6341421382957368,1
0.18651851039985423,0.16068137325955567,0.5074677337608362,0.9305952146439163,0.12626474156450274,0
0.040775141554763916,0.18656702405130576,0.00638587171683358,0.11636639788547609,0.676177562075434,0
0.5908929431882418,0.2850951686938471,0.2870381331749128,0.8174497084911916,0.325104015431699,0
0.6775643618422824,0.17337359529475482,0.6169269183757422,0.3806232934765801,0.6863271966860974,1
0.016587828927856152,0.8967654246264252,0.9811861780274235,0.8779743204450695,0.06964114816240574,1
0.512093058299281,0.08023374566164221,0.6318135270166684,0.8680566901074503,0.1748814371759594,0
0.22649577519793795,0.5245113895702547,0.2598035810641598,0.8059254001176211,0.8557372589057863,0
0.6451727904094499,0.4103968269896615,0.6340057030996114,0.7900304363070614,0.2271795570235149,1
0.17436642900499144,0.9823786169086064,0.5399853797158555,0.3046791390980408,0.83704112524294,1
0.690937738102466,0.11203890216805235,0.7798453951511436,0.08091928305125218,0.27927608845441043,0
0.3867353463005374,0.39785559904574164,0.10698063882695841,0.40298017876516146,0.6428819100587077,0
0.9367299887367345,0.9694704332753689,0.761027902502028,0.17352451498650867,0.694150573509831,1
0.13752094414599325,0.8655071258939803,0.5412665786761103,0.6949510889024617,0.5126547531450529,1
0.3410663510502585,0.8170720709492799,0.9629920038589946,0.34609972653778553,0.3053106766967313,1
0.11347352124058907,0.25790282704493983,0.3418721660386861,0.9756102008599149,0.21264437637109612,0
0.9246936182785628,0.17088758739006582,0.6326218931339481,0.640972077345332,0.03318935456242622,1
0.877339353380981,0.668643219924431,0.9320281055100175,0.822480563634361,0.3039464012407238,1
0.2579416277151556,0.9293759891275858,0.10250972799067926,0.13252467274184843,0.653162790531283,0
0.659984046034179,0.5567628930139298,0.9372284872364511,0.8620144822726226,0.9383048184484827,1
0.8172222002012158,0.5716126894698998,0.6878857223008134,0.9227571905133943,0.871204482263052,1
0.5552008115994623,0.2799790936602842,0.0678370591051719,0.4870619188189359,0.7660647765353026,0
0.5296505783560065,0.7694929331919369,0.30096356694681625,0.6062529377509774,0.7884473432532987,0
0.24185229090045168,0.18704374855752337,0.7081720886452816,0.7648098009029954,0.6649849034759953,1
0.09310276780589921,0.3236792364042437,0.0673506014687717,0.17483862726041255,0.260286857566003,0
0.8972157579533268,0.4254364386164168,0.5821704601762733,0.5025660764634424,0.9071950307058299,1
0.9004180571633305,0.507610378684455,0.34588305695295674,0.3986630277723131,0.670732311905834,0
0.6331014572732679,0.24240973241508024,0.6209155177674771,0.1463739921622491,0.56044063098044,0
0.3390297910487007,0.11483682473920354,0.04574203381251285,0.36753442229153144,0.11098946921348107,0
0.3492095746126609,0.6106200424416326,0.8715368061523763,0.06817230938549357,0.4470555438064254,1
0.7259556788702394,0.28863055324025577,0.9734889691773969,0.025811906949486985,0.4603582712019263,1
0.8971102599525771,0.5812382214226123,0.9688778552856915,0.13516628915482276,0.86456360952267,1
0.8870864242651173,0.1543627152742023,0.7496518317429247,0.9631151115891738,0.5466482201877885,0
0.7798755458576239,0.4811401018548175,0.13008624013063197,0.549529535895017,0.38040054897040965,0
0.6420316461542878,0.5325894325515859,0.7582631959290226,0.96582216115322,0.9768003285106593,1
0.08413996499504883,0.05182353682242691,0.02458691645880151,0.432497878330132,0.11072059332631567,0
0.16162871409461377,0.3366042781939206,0.022123551528997254,0.3118161330852596,0.4225484283119446,0
0.8985541885270792,0.13441467693897424,0.32361021914954125,0.5061418628402441,0.04202467517140529,0
0.6064290596595899,0.06337497047276774,0.48864319040466575,0.4395116886329101,0.7399041207669304,0
0.009197051616629648,0.9899602323899452,0.7704074178077932,0.10566468426174391,0.9180765521991506,0
0.1014715428660321,0.32235384497472297,0.6832953766065052,0.6408263146902062,0.28003732955048943,0
0.6635017691080558,0.8098744458546349,0.44590270637674834,0.2160381825095996,0.8583416767991209,1
0.005061583846218687,0.25464065476376385,0.2736266662816659,0.6195879548978296,0.29221823046189777,0
0.16080805141749865,0.6815027222239293,0.9971245001577111,0.6502010923981534,0.9107701616439152,1
0.5487337893665861,0.7602278598896866,0.42618130223597295,0.1520248531286481,0.7539619035967839,0
0.6918951976926933,0.5956387406078443,0.4513870243296755,0.06134962711066816,0.8049067768414386,1
0.6519612595026005,0.47157618855015837,0.16362382119166918,0.7807615860684398,0.0180065556004545,0
0.22426930946055978,0.41184091414726853,0.7948095487499294,0.4598004237693202,0.962810357074026,1
0.7121792213475359,0.3488682665429953,0.6936822257814886,0.05816379550547579,0.7266709920703233,0
0.23724908749680007,0.9295291442478258,0.2207696127887604,0.9948663171697671,0.3047510953861333,0
0.3253996981592677,0.8306194077877291,0.0823810456158427,0.05778056099636664,0.8293946648588469,1
0.7464914051180241,0.9650269106665126,0.6804993020747131,0.6950352288585532,0.28152119841492995,1
0.6496328990472147,0.12429722348554473,0.6545112142811352,0.9836789252634136,0.872753839566128,1
0.8492234104941779,0.7308674752036443,0.2732595269982093,0.23918010421592562,0.11258039041193701,0
0.6576128923003434,0.9383404568210378,0.9508635622504104,0.14224936868719618,0.7036859774607958,1
0.5683086033354716,0.18123306616566015,0.15105789178090023,0.1213849394224289,0.5406984766449103,1
0.09367476782809248,0.0664962673667775,0.4323348010426019,0.30327514756759555,0.09653447019544081,0
0.3677158030594335,0.741120649290059,0.9436159201675989,0.10104581101064669,0.24189382825883898,1
0.26520236768172545,0.5744731131799119,0.4197273169261223,0.6921613416941319,0.01240403627731479,0
0.24398964337908358,0.8418287767582721,0.6385259476640855,0.06229179813006269,0.46876796546450583,0
0.9730105547524456,0.1397723766262895,0.3975943979627943,0.5094221281497897,0.3012652607600004,0
0.3930977246667604,0.7952673118598902,0.27421520234867003,0.9966968538529768,0.5983574842977588,1
0.8920465551771133,0.20162732004774453,0.9839776479598282,0.8139702695060188,0.2972378077086172,0
0.6311386259972629,0.1636559428657045,0.409334006315043,0.6152194382310109,0.2999191115069847,1
0.7948113035416484,0.16426579793099294,0.8940992036791344,0.30625362078661167,0.7431931987316034,1
0.5026370931051921,0.8145747202313821,0.22995460589108618,0.6238958362916385,0.04814283597835345,0
0.5769038846263591,0.6651972206962001,0.2131047040250833,0.5270414639116516,0.9028949951919872,1
0.4925176938188639,0.5230654247691193,0.03113408288451136,0.4260833838903715,0.8522638743911815,0
0.1952429877980445,0.3588304841235025,0.651666825375885,0.13071037674019947,0.6678046832264065,1
0.7224521152615053,0.8772005408131083,0.36852634372376114,0.8866042152404667,0.5932215701073843,1
0.2807723624408558,0.3924451074226354,0.864358249839637,0.4497846488213225,0.8923024981396522,0
0.02431596643145384,0.8165994394715771,0.47320990669155716,0.19462251182076507,0.18533017952871444,0
0.6454722959071678,0.4391349085702184,0.9681934279147217,0.3677593508772896,0.07896916219082861,1
0.17711067940704894,0.3769444294249076,0.18552551570312115,0.41412975252892703,0.2395101699095381,0
0.9404585843529143,0.46267978566960644,0.8686231679556108,0.8275378955668743,0.7945782787001903,1
0.9539285770025874,0.3013778741641421,0.7765968527917417,0.733614380561402,0.03467026672648332,0
0.9148643902204485,0.7476093801762511,0.770921844644052,0.7693048936413398,0.5828068350834896,1
0.3701587002554444,0.5027203900924792,0.8447832281168877,0.011031264428647214,0.9954375161913099,1
0.015456616528867428,0.2322126951468173,0.7610239909429989,0.4161539981797615,0.8556960938375394,1
0.9283185625877254,0.8995745732745685,0.6262203216314154,0.4813441516353236,0.5214456890435895,1
0.42818414831731433,0.3838912213732114,0.13124487768238757,0.019192276823056686,0.06364090928664234,0
0.9666548190436696,0.5435528611139886,0.032526179491251916,0.2598132087450342,0.8313735143857098,0
0.9636199770892528,0.9064721109645469,0.9208478478156868,0.760289823122135,0.5989785081772105,1
0.8530094554673601,0.6242379959139921,0.616650314520738,0.13710970572899905,0.11493299705956683,1
0.2944488920695857,0.11689804070836407,0.7965372909761763,0.5353101314525917,0.0938572848233562,1
0.38509772860192526,0.9398321236134751,0.4815223515125501,0.2152018720172375,0.9096268194365924,0
0.8511366715168569,0.6277080530714179,0.11730818896239448,0.012120774643893273,0.6692002629380784,0
0.31692200515627766,0.3349056146570861,0.12518579220255044,0.24120145759954148,0.8292867993167555,0
0.1694927466860925,0.13927207266338726,0.6855652872289714,0.9758737549100538,0.8789789002822673,0
0.5568012624583502,0.794025189270296,0.4303058948994627,0.8015371118829896,0.5717723520483222,1
0.936154774160781,0.6200727559285135,0.20052472670033672,0.9595766443210334,0.5174463517550413,1
0.696029796674973,0.5334610919763215,0.4915945467414369,0.48785404392636245,0.4304274103209902,1
0.570061170089365,0.8938925830509576,0.06420893707513409,0.1097361986775035,0.3169465877911193,0
0.09717649377076854,0.7885972112245307,0.5819714019143988,0.547959488973693,0.43459596085871177,0
0.6150072266991697,0.15167487973275118,0.26899340443509767,0.4543773345599609,0.7738796557301564,1
0.9900538501042633,0.31172206779554823,0.7975591006371882,0.844357082739616,0.6019234310151316,1
0.14008401523652403,0.24848913981446574,0.31036195892357377,0.09808258078424459,0.8925232899548461,0
0.5183296523637367,0.743946292572677,0.4552201490818012,0.4882411370217782,0.4433800143791877,1
0.8773730719279554,0.03353243473577938,0.011620539908100636,0.15004866469398426,0.607089578718754,1
0.7407686177542044,0.5698896848713165,0.07244688779455888,0.32467592689006,0.6313075530919887,0
0.697015740995268,0.7624586857406905,0.3924935564066848,0.7373570773877997,0.5916971623063255,0
0.7024840839871093,0.8767656367617495,0.4799388347171235,0.47601812936876653,0.7026337730855163,1
0.35949115121975517,0.34208174871590746,0.6000205481193037,0.37588828514576933,0.23743346837480628,0
0.29359184426449336,0.8212573046720129,0.29166257870930323,0.3944762785700353,0.5123637775457907,1
0.8093611554785136,0.11063173695520723,0.6949818861265425,0.45944676840598664,0.10422480280834767,0
0.8101133946791808,0.8464522917345182,0.8601223971892046,0.7850165438370569,0.38451132764481255,1
0.8670723185801037,0.12748866233198242,0.7798509888933498,0.8920846889402344,0.4876670686212644,0
0.9132405525564713,0.39728729056036727,0.039618825348357145,0.9553346865039283,0.6522242595454725,1
0.5113423988609378,0.7972953657795536,0.48050694725782894,0.7869033862552951,0.9505310525862035,1
0.5015162946871996,0.14991742734877378,0.10493017841817487,0.31540689574801273,0.6006510665483559,0
0.7982951789667752,0.22925139523264149,0.24204501586252747,0.6881347060865421,0.7435939161765598,0
0.6499639307777652,0.7222525683930663,0.9866625932671464,0.4376031240553919,0.5062660594952028,1
0.7019668772577033,0.7200365365460744,0.14249554290151323,0.2546706220460512,0.6341040313763313,0
0.795792669436101,0.6411476328852973,0.49888815345135606,0.8408715794259226,0.07093221613377343,1
0.8900053418175663,0.6939484444671,0.6181557343181191,0.038426348962324997,0.254391580841847,1
0.3379951568515358,0.5427244433475962,0.702464970544104,0.9017619921354235,0.3618530932051387,0
0.375582952639944,0.25179905890695276,0.5596486834869141,0.46147746462473416,0.47249335500651357,1
0.093981939840869,0.34569599350391944,0.00977084741918366,0.6372014768082804,0.045648745502383736,0
0.578280140996174,0.18159771680142567,0.3264613082439919,0.6593539222057827,0.14002409755331768,0
0.035942273796742086,0.9084505613336283,0.5177116433847114,0.8951177407065364,0.2768143077913058,0
0.46559801813246016,0.5833917947661205,0.08786649914483335,0.6366696821672073,0.9715326909010507,0
0.5426446347075766,0.4008514167636399,0.35062693120918076,0.6139335847600618,0.33134700710305076,1
0.2865412521282844,0.4620058036441327,0.033203108791366565,0.06665204056068996,0.48204105811208253,0
0.5908332605690108,0.9472833396118153,0.07857849715502074,0.5184080219452041,0.19609771273839294,1
0.03050024993904943,0.1533514031160802,0.39692327620159606,0.15016900081704165,0.6107800710757683,0
0.03734818874921442,0.5862298320167972,0.13271575404306035,0.7374337687214856,0.2806832155159743,0
0.8226005606596583,0.505888678884466,0.5675408482615582,0.5122219208126745,0.20699257843842678,0
0.3601906414112629,0.6114542354346478,0.6894649691372657,0.6802277792083533,0.5165726284459791,1
0.12706051265188478,0.01811018382084051,0.8005866991090829,0.041672900602384266,0.005505799160420821,1
0.5222432600548044,0.8721239089441515,0.2001502442448101,0.08479201604580322,0.0076640326492253275,0
0.7699935530986108,0.9321182824836124,0.16748258225906976,0.7163233880626823,0.21906880910185778,0
0.21582102749684318,0.5651331835892089,0.10456784033440025,0.07208433599867337,0.03672136250082114,0
